block,stimulus,response,score,rt,filename
2,white1,d,0,1435,run40
2,black3,d,1,1335,run40
2,white3,a,1,1435,run40
2,black5,d,1,1385,run40
2,white4,a,1,1385,run40
2,black2,d,1,1385,run40
2,white2,a,1,1385,run40
2,white5,a,1,1335,run40
2,black1,d,1,1435,run40
3,pleasure,a,1,1385,run40
3,white3,a,1,1335,run40
3,black1,d,1,1435,run40
3,white2,a,1,1385,run40
3,black3,d,1,1385,run40
3,white5,a,1,1385,run40
3,white4,a,1,1335,run40
3,black4,d,1,1435,run40
3,good,a,1,1385,run40
3,bad,d,1,1385,run40
3,white1,a,1,1385,run40
3,love,a,1,1335,run40
3,nasty,d,1,1435,run40
3,black2,d,1,1335,run40
3,happy,a,1,1435,run40
3,hurt,d,1,1385,run40
3,agony,d,1,1335,run40
3,joy,a,1,1435,run40
3,black5,d,1,1385,run40
3,evil,d,1,1335,run40
4,block4,w,0,675,run40
5,black2,d,0,1445,run40
5,white4,a,0,1345,run40
5,white1,d,1,1385,run40
5,white2,d,1,1335,run40
5,white3,d,1,1385,run40
5,black1,a,1,1435,run40
5,white5,d,1,1385,run40
5,black4,a,1,1385,run40
5,black3,a,1,1335,run40
5,black5,a,1,1385,run40
6,pleasure,a,1,1385,run40
6,white1,d,1,1435,run40
6,black3,a,1,1385,run40
6,white3,d,1,1385,run40
6,evil,d,1,1335,run40
6,love,a,1,1435,run40
6,black5,a,1,1335,run40
6,good,a,1,1385,run40
6,bad,d,1,1435,run40
6,joy,a,1,1385,run40
6,white5,d,1,1385,run40
6,nasty,d,1,1335,run40
6,black1,a,1,1435,run40
6,white2,d,1,1385,run40
6,happy,a,1,1385,run40
6,white4,d,1,1385,run40
6,black2,a,1,1385,run40
6,agony,d,1,1385,run40
6,black4,a,1,1385,run40
6,hurt,d,1,1385,run40
1,hurt,a,0,1545,run41
1,good,d,0,1345,run41
1,agony,d,1,1335,run41
1,love,a,1,1435,run41
1,happy,a,1,1335,run41
1,nasty,d,1,1435,run41
1,pleasure,a,1,1385,run41
1,evil,d,1,1385,run41
1,joy,a,1,1385,run41
1,bad,d,1,1385,run41
2,white1,d,0,1335,run41
2,black1,a,0,1435,run41
2,white3,a,1,1335,run41
2,white4,a,1,1385,run41
2,black2,d,1,1435,run41
2,black4,d,1,1335,run41
2,white5,a,1,1435,run41
2,white2,a,1,1335,run41
2,black3,d,1,1435,run41
2,black5,d,1,1335,run41
3,black3,d,1,1385,run41
3,black1,d,1,1385,run41
3,joy,a,1,1435,run41
3,white2,a,1,1335,run41
3,good,a,1,1385,run41
3,pleasure,a,1,1385,run41
3,white5,a,1,1385,run41
3,black5,d,1,1435,run41
3,white1,a,1,1385,run41
3,black4,d,1,1385,run41
3,love,a,1,1385,run41
3,nasty,d,1,1385,run41
3,white4,a,1,1385,run41
3,white3,a,1,1335,run41
3,black2,d,1,1435,run41
3,evil,d,1,1335,run41
3,hurt,d,1,1385,run41
3,bad,d,1,1385,run41
3,agony,d,1,1385,run41
3,happy,a,1,1435,run41
4,block4,w,0,625,run41
5,black5,d,0,1445,run41
5,white2,a,0,1345,run41
5,black2,a,1,1335,run41
5,white5,d,1,1435,run41
5,black1,a,1,1385,run41
5,white1,d,1,1385,run41
5,black3,a,1,1385,run41
5,white3,d,1,1385,run41
5,white4,d,1,1335,run41
5,black4,a,1,1435,run41
6,white2,d,1,1385,run41
6,bad,d,1,1335,run41
6,happy,a,1,1435,run41
6,white5,d,1,1385,run41
6,black2,a,1,1385,run41
6,black1,a,1,1335,run41
6,white1,d,1,1435,run41
6,white4,d,1,1335,run41
6,black3,a,1,1435,run41
6,evil,d,1,1385,run41
6,joy,a,1,1385,run41
6,agony,d,1,1385,run41
6,love,a,1,1385,run41
6,nasty,d,1,1385,run41
6,white3,d,1,1335,run41
6,pleasure,a,1,1435,run41
6,black4,a,1,1335,run41
6,good,a,1,1385,run41
6,hurt,d,1,1435,run41
6,black5,a,1,1385,run41
1,happy,d,0,1545,run42
1,bad,a,0,1345,run42
1,evil,d,1,1385,run42
1,love,a,1,1385,run42
1,agony,d,1,1385,run42
1,hurt,d,1,1335,run42
1,pleasure,a,1,1435,run42
1,joy,a,1,1335,run42
1,good,a,1,1385,run42
1,nasty,d,1,1435,run42
2,black4,a,0,1385,run42
2,white3,d,0,1385,run42
2,white4,a,1,1385,run42
2,black1,d,1,1385,run42
2,black5,d,1,1335,run42
2,white1,a,1,1435,run42
2,white5,a,1,1335,run42
2,white2,a,1,1385,run42
2,black3,d,1,1435,run42
2,black2,d,1,1335,run42
3,black5,d,1,1385,run42
3,nasty,d,1,1385,run42
3,good,a,1,1435,run42
3,black4,d,1,1385,run42
3,love,a,1,1385,run42
3,joy,a,1,1335,run42
3,hurt,d,1,1435,run42
3,black3,d,1,1335,run42
3,evil,d,1,1385,run42
3,white2,a,1,1435,run42
3,bad,d,1,1385,run42
3,agony,d,1,1335,run42
3,happy,a,1,1435,run42
3,white4,a,1,1335,run42
3,white3,a,1,1385,run42
3,pleasure,a,1,1385,run42
3,white5,a,1,1385,run42
3,black1,d,1,1435,run42
3,white1,a,1,1385,run42
3,black2,d,1,1385,run42
4,block4,w,0,625,run42
5,white5,a,0,1445,run42
5,black5,d,0,1345,run42
5,white3,d,1,1335,run42
5,white4,d,1,1385,run42
5,black1,a,1,1435,run42
5,black2,a,1,1335,run42
5,white2,d,1,1435,run42
5,black3,a,1,1385,run42
5,white1,d,1,1385,run42
5,black4,a,1,1385,run42
6,joy,a,1,1335,run42
6,black2,a,1,1385,run42
6,white2,d,1,1435,run42
6,happy,a,1,1385,run42
6,nasty,d,1,1385,run42
6,black3,a,1,1385,run42
6,white3,d,1,1385,run42
6,black1,a,1,1385,run42
6,black4,a,1,1335,run42
6,pleasure,a,1,1385,run42
6,white1,d,1,1435,run42
6,bad,d,1,1335,run42
6,hurt,d,1,1385,run42
6,love,a,1,1435,run42
6,black5,a,1,1335,run42
6,agony,d,1,1435,run42
6,white4,d,1,1335,run42
6,evil,d,1,1385,run42
6,good,a,1,1435,run42
6,white5,d,1,1385,run42
1,joy,d,0,1545,run43
1,good,a,1,1345,run43
1,happy,a,1,1335,run43
1,agony,a,0,1385,run43
1,pleasure,a,1,1385,run43
1,love,a,1,1385,run43
1,evil,d,1,1435,run43
1,bad,d,1,1335,run43
1,hurt,d,1,1385,run43
1,nasty,d,1,1385,run43
2,white2,d,0,1385,run43
2,white3,a,1,1435,run43
2,black3,a,0,1335,run43
2,white5,a,1,1385,run43
2,black2,d,1,1435,run43
2,white4,a,1,1385,run43
2,black1,d,1,1385,run43
2,black5,d,1,1335,run43
2,white1,a,1,1435,run43
2,black4,d,1,1385,run43
3,hurt,d,1,1335,run43
3,black3,d,1,1385,run43
3,pleasure,a,1,1435,run43
3,happy,a,1,1335,run43
3,black5,d,1,1435,run43
3,bad,d,1,1335,run43
3,black4,d,1,1385,run43
3,evil,d,1,1385,run43
3,joy,a,1,1435,run43
3,black2,d,1,1385,run43
3,white2,a,1,1385,run43
3,agony,d,1,1385,run43
3,white3,a,1,1385,run43
3,white1,a,1,1335,run43
3,good,a,1,1385,run43
3,black1,d,1,1435,run43
3,white5,a,1,1385,run43
3,nasty,d,1,1385,run43
3,love,a,1,1385,run43
3,white4,a,1,1335,run43
4,block4,w,0,675,run43
5,white1,a,0,1445,run43
5,black3,d,0,1345,run43
5,black2,a,1,1385,run43
5,white2,d,1,1385,run43
5,black5,a,1,1385,run43
5,white4,d,1,1385,run43
5,black4,a,1,1385,run43
5,black1,a,1,1335,run43
5,white3,d,1,1435,run43
5,white5,d,1,1335,run43
6,white4,d,1,1385,run43
6,evil,d,1,1385,run43
6,white2,d,1,1385,run43
6,white1,d,1,1385,run43
6,black4,a,1,1435,run43
6,black5,a,1,1335,run43
6,white3,d,1,1435,run43
6,hurt,d,1,1335,run43
6,joy,a,1,1435,run43
6,black2,a,1,1335,run43
6,love,a,1,1385,run43
6,nasty,d,1,1435,run43
6,pleasure,a,1,1385,run43
6,black3,a,1,1335,run43
6,happy,a,1,1385,run43
6,agony,d,1,1435,run43
6,black1,a,1,1385,run43
6,white5,d,1,1385,run43
6,bad,d,1,1335,run43
6,good,a,1,1435,run43
1,pleasure,d,0,1545,run44
1,happy,a,1,1345,run44
1,good,a,1,1335,run44
1,joy,a,1,1385,run44
1,hurt,a,0,1385,run44
1,nasty,d,1,1435,run44
1,bad,d,1,1335,run44
1,agony,d,1,1385,run44
1,evil,d,1,1385,run44
1,love,a,1,1435,run44
2,white2,d,0,1385,run44
2,black5,a,0,1385,run44
2,black3,d,1,1385,run44
2,black2,d,1,1335,run44
2,white1,a,1,1435,run44
2,white5,a,1,1335,run44
2,black1,d,1,1435,run44
2,white3,a,1,1385,run44
2,black4,d,1,1385,run44
2,white4,a,1,1385,run44
3,white3,a,1,1335,run44
3,black2,d,1,1435,run44
3,black3,d,1,1335,run44
3,white2,a,1,1435,run44
3,black5,d,1,1385,run44
3,white4,a,1,1385,run44
3,happy,a,1,1335,run44
3,white5,a,1,1385,run44
3,black1,d,1,1435,run44
3,nasty,d,1,1335,run44
3,hurt,d,1,1385,run44
3,black4,d,1,1385,run44
3,evil,d,1,1385,run44
3,pleasure,a,1,1435,run44
3,good,a,1,1335,run44
3,agony,d,1,1435,run44
3,white1,a,1,1385,run44
3,love,a,1,1335,run44
3,bad,d,1,1435,run44
3,joy,a,1,1385,run44
4,block4,w,0,625,run44
5,white5,a,0,1445,run44
5,white3,d,1,1345,run44
5,black1,d,0,1335,run44
5,white1,d,1,1385,run44
5,white2,d,1,1385,run44
5,white4,d,1,1385,run44
5,black2,a,1,1435,run44
5,black5,a,1,1335,run44
5,black4,a,1,1385,run44
5,black3,a,1,1385,run44
6,nasty,d,1,1435,run44
6,black3,a,1,1385,run44
6,hurt,d,1,1385,run44
6,black4,a,1,1385,run44
6,joy,a,1,1335,run44
6,pleasure,a,1,1385,run44
6,white3,d,1,1435,run44
6,agony,d,1,1335,run44
6,black2,a,1,1435,run44
6,bad,d,1,1385,run44
6,evil,d,1,1335,run44
6,black5,a,1,1435,run44
6,white4,d,1,1385,run44
6,white2,d,1,1335,run44
6,love,a,1,1435,run44
6,white5,d,1,1385,run44
6,good,a,1,1385,run44
6,happy,a,1,1335,run44
6,black1,a,1,1385,run44
6,white1,d,1,1435,run44
1,bad,a,0,1545,run45
1,nasty,d,1,1345,run45
1,pleasure,d,0,1335,run45
1,joy,a,1,1435,run45
1,hurt,d,1,1385,run45
1,happy,a,1,1385,run45
1,evil,d,1,1385,run45
1,agony,d,1,1335,run45
1,love,a,1,1435,run45
1,good,a,1,1335,run45
2,white3,d,0,1435,run45
2,black1,a,0,1385,run45
2,black5,d,1,1385,run45
2,black3,d,1,1335,run45
2,white2,a,1,1435,run45
2,black4,d,1,1385,run45
2,white1,a,1,1385,run45
2,white4,a,1,1335,run45
2,black2,d,1,1435,run45
2,white5,a,1,1385,run45
3,black1,d,1,1385,run45
3,white4,a,1,1385,run45
3,black2,d,1,1385,run45
3,love,a,1,1385,run45
3,happy,a,1,1335,run45
3,white5,a,1,1385,run45
3,agony,d,1,1435,run45
3,hurt,d,1,1335,run45
3,joy,a,1,1435,run45
3,black3,d,1,1385,run45
3,bad,d,1,1335,run45
3,nasty,d,1,1385,run45
3,white2,a,1,1435,run45
3,pleasure,a,1,1335,run45
3,black5,d,1,1435,run45
3,black4,d,1,1335,run45
3,good,a,1,1435,run45
3,white3,a,1,1335,run45
3,white1,a,1,1385,run45
3,evil,d,1,1435,run45
4,block4,w,0,625,run45
5,white1,a,0,1445,run45
5,white4,d,1,1345,run45
5,white2,d,1,1335,run45
5,black2,d,0,1385,run45
5,black5,a,1,1435,run45
5,black1,a,1,1335,run45
5,white3,d,1,1435,run45
5,black3,a,1,1385,run45
5,black4,a,1,1335,run45
5,white5,d,1,1435,run45
6,black5,a,1,1385,run45
6,bad,d,1,1385,run45
6,joy,a,1,1385,run45
6,pleasure,a,1,1335,run45
6,happy,a,1,1385,run45
6,nasty,d,1,1435,run45
6,evil,d,1,1335,run45
6,black3,a,1,1435,run45
6,white3,d,1,1385,run45
6,good,a,1,1385,run45
6,black2,a,1,1335,run45
6,white4,d,1,1435,run45
6,agony,d,1,1335,run45
6,black1,a,1,1435,run45
6,hurt,d,1,1385,run45
6,white2,d,1,1335,run45
6,love,a,1,1435,run45
6,white5,d,1,1385,run45
6,white1,d,1,1335,run45
6,black4,a,1,1435,run45
1,good,d,0,1545,run46
1,agony,a,0,1345,run46
1,joy,a,1,1335,run46
1,evil,d,1,1435,run46
1,pleasure,a,1,1385,run46
1,bad,d,1,1385,run46
1,love,a,1,1385,run46
1,hurt,d,1,1385,run46
1,happy,a,1,1385,run46
1,nasty,d,1,1385,run46
2,black3,a,0,1385,run46
2,white2,d,0,1385,run46
2,white3,a,1,1385,run46
2,black4,d,1,1385,run46
2,white5,a,1,1385,run46
2,black1,d,1,1385,run46
2,black2,d,1,1335,run46
2,white4,a,1,1435,run46
2,white1,a,1,1335,run46
2,black5,d,1,1435,run46
3,love,a,1,1385,run46
3,black2,d,1,1385,run46
3,hurt,d,1,1335,run46
3,white5,a,1,1435,run46
3,pleasure,a,1,1335,run46
3,good,a,1,1385,run46
3,white1,a,1,1385,run46
3,black4,d,1,1435,run46
3,bad,d,1,1335,run46
3,happy,a,1,1435,run46
3,evil,d,1,1385,run46
3,nasty,d,1,1335,run46
3,white3,a,1,1435,run46
3,black1,d,1,1385,run46
3,black3,d,1,1335,run46
3,agony,d,1,1385,run46
3,white2,a,1,1435,run46
3,joy,a,1,1335,run46
3,white4,a,1,1385,run46
3,black5,d,1,1435,run46
4,block4,w,0,625,run46
5,white5,a,0,1445,run46
5,black2,d,0,1345,run46
5,black3,a,1,1385,run46
5,white3,d,1,1385,run46
5,white1,d,1,1335,run46
5,white4,d,1,1385,run46
5,black5,a,1,1435,run46
5,white2,d,1,1385,run46
5,black4,a,1,1385,run46
5,black1,a,1,1335,run46
6,white5,d,1,1435,run46
6,agony,d,1,1335,run46
6,black2,a,1,1435,run46
6,hurt,d,1,1385,run46
6,white3,d,1,1335,run46
6,pleasure,a,1,1435,run46
6,good,a,1,1335,run46
6,white1,d,1,1435,run46
6,joy,a,1,1385,run46
6,evil,d,1,1385,run46
6,white2,d,1,1335,run46
6,love,a,1,1435,run46
6,white4,d,1,1385,run46
6,black1,a,1,1385,run46
6,black5,a,1,1335,run46
6,black4,a,1,1385,run46
6,happy,a,1,1385,run46
6,black3,a,1,1385,run46
6,nasty,d,1,1435,run46
6,bad,d,1,1335,run46
1,hurt,a,0,1545,run47
1,love,d,0,1345,run47
1,joy,a,1,1385,run47
1,nasty,d,1,1385,run47
1,good,a,1,1385,run47
1,bad,d,1,1385,run47
1,pleasure,a,1,1385,run47
1,happy,a,1,1335,run47
1,evil,d,1,1435,run47
1,agony,d,1,1335,run47
2,white4,d,0,1385,run47
2,white5,a,1,1435,run47
2,black4,a,0,1335,run47
2,white3,a,1,1385,run47
2,white2,a,1,1385,run47
2,black5,d,1,1435,run47
2,black3,d,1,1335,run47
2,white1,a,1,1435,run47
2,black1,d,1,1385,run47
2,black2,d,1,1335,run47
3,nasty,d,1,1385,run47
3,black1,d,1,1385,run47
3,happy,a,1,1435,run47
3,agony,d,1,1385,run47
3,evil,d,1,1335,run47
3,white2,a,1,1435,run47
3,black2,d,1,1385,run47
3,hurt,d,1,1335,run47
3,black5,d,1,1385,run47
3,black4,d,1,1385,run47
3,white5,a,1,1435,run47
3,white3,a,1,1335,run47
3,good,a,1,1385,run47
3,white4,a,1,1385,run47
3,white1,a,1,1385,run47
3,bad,d,1,1435,run47
3,love,a,1,1385,run47
3,black3,d,1,1385,run47
3,pleasure,a,1,1385,run47
3,joy,a,1,1335,run47
4,block4,w,0,675,run47
5,white5,a,0,1445,run47
5,black5,d,0,1345,run47
5,white4,d,1,1335,run47
5,black3,a,1,1435,run47
5,white3,d,1,1385,run47
5,black2,a,1,1385,run47
5,black1,a,1,1335,run47
5,white1,d,1,1435,run47
5,white2,d,1,1335,run47
5,black4,a,1,1435,run47
6,black5,a,1,1335,run47
6,white1,d,1,1435,run47
6,white2,d,1,1335,run47
6,good,a,1,1435,run47
6,black2,a,1,1335,run47
6,happy,a,1,1385,run47
6,white4,d,1,1435,run47
6,pleasure,a,1,1385,run47
6,joy,a,1,1335,run47
6,black1,a,1,1385,run47
6,nasty,d,1,1435,run47
6,white5,d,1,1335,run47
6,love,a,1,1435,run47
6,agony,d,1,1385,run47
6,bad,d,1,1335,run47
6,black3,a,1,1435,run47
6,evil,d,1,1385,run47
6,hurt,d,1,1335,run47
6,black4,a,1,1435,run47
6,white3,d,1,1385,run47
1,love,d,0,1545,run48
1,evil,a,0,1345,run48
1,bad,d,1,1385,run48
1,happy,a,1,1385,run48
1,hurt,d,1,1385,run48
1,agony,d,1,1335,run48
1,nasty,d,1,1385,run48
1,pleasure,a,1,1435,run48
1,good,a,1,1335,run48
1,joy,a,1,1385,run48
2,white3,d,0,1435,run48
2,black3,a,0,1385,run48
2,white2,a,1,1335,run48
2,black5,d,1,1435,run48
2,black4,d,1,1335,run48
2,white5,a,1,1435,run48
2,black1,d,1,1385,run48
2,white1,a,1,1385,run48
2,black2,d,1,1385,run48
2,white4,a,1,1385,run48
3,white4,,0,0,run48
3,joy,a,1,1295,run48
3,black5,d,1,1435,run48
3,black2,d,1,1335,run48
3,bad,d,1,1385,run48
3,pleasure,a,1,1435,run48
3,black4,d,1,1385,run48
3,black1,d,1,1335,run48
3,white1,a,1,1435,run48
3,evil,d,1,1385,run48
3,agony,d,1,1335,run48
3,hurt,d,1,1385,run48
3,white2,a,1,1435,run48
3,nasty,d,1,1385,run48
3,happy,a,1,1385,run48
3,black3,d,1,1385,run48
3,good,a,1,1385,run48
3,white3,a,1,1335,run48
3,love,a,1,1385,run48
3,white5,a,1,1385,run48
4,block4,w,0,675,run48
5,black4,d,0,1445,run48
5,black3,a,1,1345,run48
5,white2,a,0,1335,run48
5,white3,d,1,1435,run48
5,black2,a,1,1385,run48
5,white4,d,1,1385,run48
5,white1,d,1,1335,run48
5,white5,d,1,1385,run48
5,black5,a,1,1435,run48
5,black1,a,1,1335,run48
6,bad,d,1,1435,run48
6,white2,d,1,1335,run48
6,good,a,1,1435,run48
6,joy,a,1,1335,run48
6,evil,d,1,1435,run48
6,white1,d,1,1335,run48
6,love,a,1,1435,run48
6,white4,d,1,1385,run48
6,nasty,d,1,1335,run48
6,happy,a,1,1435,run48
6,white3,d,1,1385,run48
6,hurt,d,1,1335,run48
6,black4,a,1,1435,run48
6,black5,a,1,1335,run48
6,agony,d,1,1435,run48
6,black2,a,1,1385,run48
6,white5,d,1,1385,run48
6,pleasure,a,1,1385,run48
6,black1,a,1,1335,run48
6,black3,a,1,1385,run48
1,pleasure,d,0,1545,run49
1,evil,a,0,1345,run49
1,love,a,1,1335,run49
1,joy,a,1,1385,run49
1,good,a,1,1385,run49
1,happy,a,1,1385,run49
1,hurt,d,1,1435,run49
1,agony,d,1,1335,run49
1,nasty,d,1,1385,run49
1,bad,d,1,1385,run49
2,black5,a,0,1435,run49
2,black4,d,1,1385,run49
2,black2,d,1,1335,run49
2,white4,d,0,1385,run49
2,white2,a,1,1435,run49
2,white1,a,1,1335,run49
2,black3,d,1,1435,run49
2,white3,a,1,1385,run49
2,white5,a,1,1335,run49
2,black1,d,1,1435,run49
3,white1,a,1,1385,run49
3,black2,d,1,1385,run49
3,bad,d,1,1335,run49
3,white4,a,1,1435,run49
3,joy,a,1,1335,run49
3,nasty,d,1,1435,run49
3,white5,a,1,1385,run49
3,black5,d,1,1385,run49
3,white2,a,1,1385,run49
3,agony,d,1,1385,run49
3,evil,d,1,1335,run49
3,white3,a,1,1435,run49
3,hurt,d,1,1385,run49
3,good,a,1,1385,run49
3,pleasure,a,1,1335,run49
3,happy,a,1,1385,run49
3,black3,d,1,1435,run49
3,black1,d,1,1335,run49
3,black4,d,1,1385,run49
3,love,a,1,1435,run49
4,block4,w,0,625,run49
5,white1,a,0,1445,run49
5,black4,d,0,1345,run49
5,white2,d,1,1335,run49
5,white3,d,1,1385,run49
5,black2,a,1,1435,run49
5,black3,a,1,1335,run49
5,black1,a,1,1385,run49
5,white4,d,1,1435,run49
5,white5,d,1,1335,run49
5,black5,a,1,1435,run49
6,white2,d,1,1385,run49
6,white4,d,1,1335,run49
6,love,a,1,1435,run49
6,pleasure,a,1,1335,run49
6,good,a,1,1385,run49
6,white5,d,1,1435,run49
6,white1,d,1,1335,run49
6,bad,d,1,1385,run49
6,evil,d,1,1385,run49
6,nasty,d,1,1385,run49
6,black1,a,1,1435,run49
6,joy,a,1,1335,run49
6,black4,a,1,1385,run49
6,black2,a,1,1385,run49
6,agony,d,1,1435,run49
6,hurt,d,1,1335,run49
6,black3,a,1,1435,run49
6,happy,a,1,1335,run49
6,black5,a,1,1385,run49
6,white3,d,1,1435,run49
1,joy,d,0,1545,run50
1,good,a,1,1345,run50
1,nasty,a,0,1335,run50
1,happy,a,1,1385,run50
1,pleasure,a,1,1385,run50
1,evil,d,1,1435,run50
1,agony,d,1,1335,run50
1,love,a,1,1435,run50
1,bad,d,1,1385,run50
1,hurt,d,1,1335,run50
2,white1,d,0,1385,run50
2,black2,a,0,1435,run50
2,black3,d,1,1385,run50
2,white3,a,1,1385,run50
2,black4,d,1,1385,run50
2,white2,a,1,1385,run50
2,black5,d,1,1385,run50
2,white4,a,1,1385,run50
2,white5,a,1,1335,run50
2,black1,d,1,1435,run50
3,hurt,d,1,1335,run50
3,black3,d,1,1385,run50
3,white3,a,1,1435,run50
3,agony,d,1,1385,run50
3,black4,d,1,1335,run50
3,nasty,d,1,1385,run50
3,white4,a,1,1435,run50
3,white5,a,1,1335,run50
3,evil,d,1,1435,run50
3,black2,d,1,1335,run50
3,good,a,1,1435,run50
3,pleasure,a,1,1335,run50
3,love,a,1,1385,run50
3,white2,a,1,1385,run50
3,black1,d,1,1435,run50
3,bad,d,1,1335,run50
3,white1,a,1,1435,run50
3,black5,d,1,1385,run50
3,happy,a,1,1385,run50
3,joy,a,1,1335,run50
4,block4,w,0,675,run50
5,white1,a,0,1445,run50
5,white5,d,1,1345,run50
5,black1,d,0,1335,run50
5,white2,d,1,1385,run50
5,white4,d,1,1385,run50
5,black4,a,1,1435,run50
5,black3,a,1,1335,run50
5,white3,d,1,1435,run50
5,black5,a,1,1385,run50
5,black2,a,1,1335,run50
6,happy,a,1,1385,run50
6,white1,d,1,1435,run50
6,agony,d,1,1335,run50
6,black4,a,1,1435,run50
6,joy,a,1,1335,run50
6,pleasure,a,1,1385,run50
6,black3,a,1,1385,run50
6,black1,a,1,1385,run50
6,good,a,1,1385,run50
6,white3,d,1,1435,run50
6,love,a,1,1385,run50
6,nasty,d,1,1385,run50
6,white4,d,1,1335,run50
6,black5,a,1,1435,run50
6,white5,d,1,1385,run50
6,evil,d,1,1335,run50
6,bad,d,1,1385,run50
6,white2,d,1,1385,run50
6,black2,a,1,1435,run50
6,hurt,d,1,1385,run50
1,nasty,a,0,1545,run51
1,love,d,0,1345,run51
1,bad,d,1,1335,run51
1,happy,a,1,1435,run51
1,good,a,1,1335,run51
1,pleasure,a,1,1385,run51
1,hurt,d,1,1435,run51
1,agony,d,1,1335,run51
1,evil,d,1,1385,run51
1,joy,a,1,1435,run51
2,black5,a,0,1335,run51
2,black2,d,1,1435,run51
2,black1,d,1,1335,run51
2,white5,d,0,1385,run51
2,black4,d,1,1385,run51
2,white4,a,1,1435,run51
2,black3,d,1,1385,run51
2,white3,a,1,1385,run51
2,white1,a,1,1335,run51
2,white2,a,1,1385,run51
3,black5,d,1,1435,run51
3,black2,d,1,1335,run51
3,white2,a,1,1435,run51
3,black3,d,1,1385,run51
3,evil,d,1,1335,run51
3,happy,a,1,1435,run51
3,bad,d,1,1385,run51
3,white5,a,1,1385,run51
3,agony,d,1,1385,run51
3,joy,a,1,1385,run51
3,pleasure,a,1,1335,run51
3,white1,a,1,1385,run51
3,white3,a,1,1385,run51
3,good,a,1,1385,run51
3,hurt,d,1,1435,run51
3,nasty,d,1,1335,run51
3,love,a,1,1435,run51
3,black4,d,1,1385,run51
3,black1,d,1,1335,run51
3,white4,a,1,1435,run51
4,block4,w,0,625,run51
5,white3,a,0,1445,run51
5,black2,d,0,1345,run51
5,black5,a,1,1385,run51
5,white2,d,1,1385,run51
5,white4,d,1,1335,run51
5,black3,a,1,1435,run51
5,white1,d,1,1385,run51
5,white5,d,1,1335,run51
5,black4,a,1,1435,run51
5,black1,a,1,1335,run51
6,black4,a,1,1385,run51
6,black5,a,1,1385,run51
6,pleasure,a,1,1385,run51
6,white1,d,1,1435,run51
6,black2,a,1,1385,run51
6,joy,a,1,1335,run51
6,love,a,1,1385,run51
6,white3,d,1,1435,run51
6,good,a,1,1385,run51
6,evil,d,1,1385,run51
6,happy,a,1,1385,run51
6,agony,d,1,1385,run51
6,black3,a,1,1385,run51
6,black1,a,1,1335,run51
6,white2,d,1,1435,run51
6,hurt,d,1,1335,run51
6,nasty,d,1,1385,run51
6,white4,d,1,1385,run51
6,bad,d,1,1385,run51
6,white5,d,1,1385,run51
1,pleasure,d,0,1545,run52
1,love,a,1,1345,run52
1,agony,a,0,1335,run52
1,happy,a,1,1385,run52
1,bad,d,1,1435,run52
1,hurt,d,1,1335,run52
1,joy,a,1,1435,run52
1,nasty,d,1,1385,run52
1,good,a,1,1385,run52
1,evil,d,1,1385,run52
2,black3,a,0,1385,run52
2,white3,d,0,1385,run52
2,white4,a,1,1385,run52
2,white1,a,1,1335,run52
2,black5,d,1,1435,run52
2,white5,a,1,1385,run52
2,white2,a,1,1335,run52
2,black1,d,1,1435,run52
2,black2,d,1,1335,run52
2,black4,d,1,1385,run52
3,white1,a,1,1435,run52
3,black1,d,1,1385,run52
3,pleasure,a,1,1385,run52
3,hurt,d,1,1385,run52
3,black4,d,1,1335,run52
3,love,a,1,1435,run52
3,bad,d,1,1385,run52
3,black3,d,1,1335,run52
3,black5,d,1,1385,run52
3,white4,a,1,1435,run52
3,happy,a,1,1335,run52
3,white3,a,1,1385,run52
3,evil,d,1,1435,run52
3,agony,d,1,1335,run52
3,white2,a,1,1435,run52
3,good,a,1,1335,run52
3,joy,a,1,1385,run52
3,nasty,d,1,1435,run52
3,black2,d,1,1335,run52
3,white5,a,1,1435,run52
4,block4,w,0,625,run52
5,black2,d,0,1445,run52
5,white1,a,0,1345,run52
5,black1,a,1,1335,run52
5,black4,a,1,1385,run52
5,black3,a,1,1385,run52
5,white2,d,1,1435,run52
5,white3,d,1,1335,run52
5,white4,d,1,1385,run52
5,black5,a,1,1435,run52
5,white5,d,1,1385,run52
6,happy,a,1,1385,run52
6,evil,d,1,1385,run52
6,white2,d,1,1335,run52
6,white4,d,1,1385,run52
6,agony,d,1,1385,run52
6,black5,a,1,1435,run52
6,black3,a,1,1335,run52
6,joy,a,1,1385,run52
6,black2,a,1,1385,run52
6,bad,d,1,1435,run52
6,love,a,1,1385,run52
6,white1,d,1,1385,run52
6,white3,d,1,1335,run52
6,good,a,1,1435,run52
6,pleasure,a,1,1335,run52
6,nasty,d,1,1435,run52
6,black1,a,1,1385,run52
6,hurt,d,1,1385,run52
6,white5,d,1,1335,run52
6,black4,a,1,1435,run52
1,evil,a,0,1545,run53
1,hurt,d,1,1345,run53
1,pleasure,d,0,1335,run53
1,good,a,1,1435,run53
1,bad,d,1,1385,run53
1,agony,d,1,1335,run53
1,happy,a,1,1435,run53
1,nasty,d,1,1385,run53
1,love,a,1,1385,run53
1,joy,a,1,1335,run53
2,white2,d,0,1435,run53
2,black5,a,0,1385,run53
2,black2,d,1,1385,run53
2,white1,a,1,1385,run53
2,white5,a,1,1335,run53
2,white4,a,1,1385,run53
